Account,date,Closed PnL,Size USD,trades,classification,profit_flag,sentiment,prediction
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,3360.9281,208.8205263157895,95,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,0.0,200.04,1,Greed,0,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,693.220788,186.3422222222222,9,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,2.83504,202.87,1,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,0.0,5762.356666666667,21,Greed,0,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,34709.852428,856.4519672131147,61,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,0.0,2941.1758823529412,34,Greed,0,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,0.0,13718.098750000001,8,Greed,0,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,994.238977,165.00133333333332,15,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,1374.4125000000001,4,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2069.35811,192.29384615384618,13,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,256.200336,299.74,1,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,23353.625678,4763.3358333333335,12,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,556.803152,213.09399999999997,5,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,7013.428624,829.285,12,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,2806.434723,597.6225000000001,8,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12084.434144,989.8810714285713,56,Greed,1,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,0.07666666666666667,3,Greed,0,1,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.596691,999.91,1,Fear,1,0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.785143,249.82,2,Fear,1,0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1121.6509429999999,1250.705,2,Fear,0,0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.33629,1000.85,1,Fear,0,0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-965.1214130000001,534.0066666666667,3,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,1779.0295454545455,44,Greed,0,1,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.513222,3898.738206896552,145,Greed,1,1,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,0.1,1,Greed,0,1,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,7268.525238095238,21,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,3500.644444444444,9,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,6911.925,4,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,2461.443421052632,38,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,2865.9021212121215,33,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41079,792.1807692307691,13,Fear,1,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.909695,2486.837368421053,19,Fear,1,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.430964,2262.842,45,Fear,1,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,2434.7928571428574,21,Fear,0,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,2829.6749999999997,28,Greed,1,1,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.44383,2334.9580459770114,87,Greed,1,1,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.21054,2564.5469090909096,55,Greed,1,1,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,0.0,1968.8700000000001,4,Greed,0,1,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,39.7705,7158.62,1,Greed,1,1,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,771.87,1,Greed,1,1,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,0.0,320.1333333333333,3,Greed,0,1,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.43,963.83,1,Greed,1,1,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.424213,5323.34248,125,Fear,0,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1646.3529,9477.486,35,Fear,0,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,0.0,3925.5247619047623,21,Fear,0,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5304.480047,4703.033148148148,162,Fear,1,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,16543.90380952381,21,Fear,1,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,6430.7037037037035,54,Fear,1,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,42527.5,8,Fear,1,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,41637.49875,8,Fear,1,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,2238.4694117647055,17,Fear,0,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,29785.714285714286,7,Fear,1,0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,0.0,1435.7078571428572,14,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,5556.203333333334,9,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.43473700000007,10291.213636363636,11,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632033999999997,5304.975,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,5116.256666666667,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.982785,8305.572857142857,14,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,15582.089999999998,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386120000001,6106.827333333334,15,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.732282,7868.710555555556,18,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.211402,2555.795306122449,49,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.832675,8887.428,10,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,6033.711538461538,13,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.619956,10332.177948717948,39,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.081348,19982.836666666666,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892269999999,6121.823571428571,28,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.730876,4352.923913043478,23,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92214299999995,11391.1944,50,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.998648,13510.58096153846,52,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,14679.973888888888,18,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.979116,7138.1611764705885,17,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.015507,5888.050149253731,67,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,19958.508,5,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.141565,25817.31303030303,66,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58166400000002,13569.154545454547,22,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.681235,10812.887216494846,97,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,-269.874439,11894.159609375,128,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-826.349863,12429.313857142857,70,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,-1517.091342,10660.515440414507,193,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,-164.08950099999998,13641.064736842105,19,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,-1925.519024,28583.181428571428,7,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.6285419999999,17648.416666666668,3,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,813.2741110000001,15110.019433962265,53,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,68.93319,9231.120217391304,46,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,266.58114600000005,9375.43090909091,11,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,209.39217099999996,7671.794864864864,37,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,484.847102,5724.157222222222,72,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,-173.65419100000003,8183.905714285715,49,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.840817,7340.683504074505,859,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,334.69666666666666,6,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,11292.343571428572,42,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.30918699999998,10782.5,56,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.62389499999999,5805.358,35,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45419400000003,10697.198055555556,72,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.615907,7396.280707720588,1088,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24212,450.582,15,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.756024,2605.112,10,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.443176,6244.465294117647,34,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.8817869999998,14202.981249999999,16,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44389,142.85642857142858,14,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666400000002,4465.268695652174,23,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0903969999999,9886.378181818181,11,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,8396.053333333333,12,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62944200000004,6791.962666666667,30,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-8.05898,8333.848333333333,6,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,210.315294,427.575,4,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,0.0,10005.6,1,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,0.0,2500.32,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.0,249.98499999999999,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.38114,322.04,8,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1320.804256,3546.727142857143,7,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1443.814567,420.5385714285714,7,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1026.004099,290.5161538461538,13,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,388.830831,3995.254210526316,19,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0.0,5000.0,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,0.0,3751.305,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,212.3193,5214.47,1,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-174.00152,2982.842,10,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3829.986976,7134.341,10,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,238.326075,2560.8025000000002,4,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,0.0,3749.9725,4,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,4999.83,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,965.5522159999999,3245.635,8,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-2830.444513,2021.84,15,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,0.0,1662.7633333333335,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,0.0,339.7238,50,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,0.0,301.70142857142855,14,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,0.0,1666.47,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,227.320653,1395.532857142857,7,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,0.0,1658.5133333333333,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,0.0,782.6861538461538,13,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,0.0,1658.2700000000002,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,0.0,1280.0233333333333,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,-74.818442,1707.1166666666668,3,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,1272.088356,8594.73125,72,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,0.0,3896.7610526315784,19,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,821.949278,25405.949999999997,2,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,0.0,12503.574999999999,2,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,773.4582,5640.383333333334,9,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,0.0,77.5807142857143,14,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,0.0,117.52166666666666,12,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,4269.550668,1046.24,75,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,0.0,41.1072972972973,37,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,6634.160155,1699.554487179487,78,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,10258.592609,2791.98,15,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,1285.5244400000001,3156.3154999999997,40,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,0.0,2294.0981818181817,11,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,9330.743339,4828.689166666667,24,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,282.57636,11128.698333333334,18,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,2833.6833,4971.736829268292,41,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,0.0,314.2848148148148,27,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,0.0,1478.9595652173912,69,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,0.0,358.424,5,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,4869.353105,2104.062857142857,49,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,0.0,583.1594444444444,18,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,4307.587820000001,975.2437931034483,58,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,0.0,15958.708181818183,11,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,0.0,165.92916666666667,12,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,108.87217799999999,103.75708333333334,24,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.428942,49.875,10,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,0.0,497.64,1,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,648.984412,182.42999999999998,15,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,382.10788099999996,1229.4692307692308,13,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,1412.314654,1508.48,9,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,234.778463,124.795,4,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,0.0,1427.2385714285715,7,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,0.0,170.22400000000002,35,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,916.7382600000001,764.4941666666667,12,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,2425.262989,8415.887666666667,30,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,112.946925,12510.05625,24,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,554.12049,5882.177500000001,12,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,0.0,4168.69,6,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,5002.563703703704,27,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-8394.889856,3331.070909090909,44,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,51.56325,758.8422499999999,80,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,188.789255,94.89190476190477,21,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,3168.014,5,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,130.32885057471265,87,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,211.8975,16,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,323.4293548387097,31,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,212.08102,488.06470588235294,17,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,0.0,136.21066666666667,15,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,126.86416666666668,12,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,825.230544,4663.112424242424,33,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,339.69958299999996,12539.37875,8,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,3999.9199999999996,5,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,347.75,1,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1333.359645,11832.755000000001,2,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0.0,9995.85,1,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,256.464,9739.38,1,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,0.0,11111.126666666667,9,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,1065.785132,2923.5148484848487,33,Fear,1,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1104.856765,106.74815789473683,38,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,2007.2150000000001,2,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,0.0,766.74,1,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,0.34,1,Fear,0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,274999.139393,6249.985227272727,44,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,49999.876084999996,12499.98,4,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,74999.848329,2999.9956,25,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,74999.62263,15999.469999999998,5,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,3572.0706206896552,145,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274998.942584,1762.8148717948718,156,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,1430.9824522292993,314,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100273.248286,2005.4666,50,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49955.768945,1921.375769230769,26,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,50346.757308,2640.7076315789473,38,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2222.47801,2654.303888888889,18,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0.0,2321.7200000000003,43,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0.0,1608.8398387096772,62,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,20549.813184,3635.03126984127,63,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0.0,10714.267142857143,7,Greed,0,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,10371.049075,1878.7534426229506,61,Greed,1,1,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,3301.7203999999997,25,Greed,0,1,1
